status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message
 
""Rex Tillerson's career is the embodiment of the American dream. Through hard work, dedication and smart deal making, Rex rose through the ranks to become CEO of ExxonMobil, one of the world's largest and most respected companies,"" said President-elect Donald J. Trump. ""His tenacity, broad experience and deep understanding of geopolitics make him an excellent choice for Secretary of State. He will promote regional stability and focus on the core national security interests of the United States. Rex knows how to manage a global enterprise, which is crucial to running a successful State Department, and his relationships with leaders all over the world are second to none. I can think of no one more prepared, and no one more dedicated, to serve as Secretary of State at this critical time in our history.""
 
""I am honored by President-elect Trump's nomination and share his vision for restoring the credibility of the United States' foreign relations and advancing our country's national security,"" said Mr. Tillerson. ""We must focus on strengthening our alliances, pursuing shared national interests and enhancing the strength, security and sovereignty of the United States.""
 
Rex Tillerson is a native Texan who earned a Bachelor of Science degree in civil engineering at the University of Texas at Austin. He began his career at Exxon Company, U.S.A. in 1975 as a production engineer.
 
After years of hard work and dedication to his company, Rex then became general manager of Exxon Company, U.S.A.'s central production division, responsible for oil and gas production operations throughout a large portion of Texas, Oklahoma, Arkansas and Kansas.
 
In 1992, Mr. Tillerson was named production advisor to Exxon Corporation. Three years later he was named president of Exxon Yemen Inc. and Esso Exploration and Production Khorat Inc., and in January 1998, he was promoted to vice president of Exxon Ventures (CIS) Inc. and president of Exxon Neftegas Limited. In those roles, he was responsible for Exxon's holdings in Russia and the Caspian Sea as well as the Sakhalin I consortium operations offshore Sakhalin Island, Russia.
 
In December 1999, he became executive vice president of Exxon Mobil Development Company. Mr. Tillerson was then named senior vice president of Exxon Mobil Corporation in August 2001, and was elected president of the corporation and member of the board of directors on March 1, 2004. Nearly two years after he was elected, Mr. Tillerson was named as chairman and CEO of the board on January 1, 2006.
 
Mr. Tillerson is not only a stalwart in his professional life, but also in the community. He is a member of the Society of Petroleum Engineers and a trustee of the Center for Strategic and International Studies. He is the vice chairman of the Ford's Theatre Society and a recipient of the Lincoln Medal; immediate past national president of the Boy Scouts of America, a Distinguished Eagle Scout, and a former director of the United Negro College Fund. He was recognized as a distinguished alumnus of the University of Texas at Austin in 2006, and in 2013, was elected to the National Academy of Engineering.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158289512015725/?type=3,2016-12-13 08:02:11,44476,5215,4078,39933,3325,304,130,63,721,29712.5,1536.5,"['Donald', 'Trump', 'Intends', 'Nominate', 'Rex', 'Tillerson', 'Secretary', 'State', 'New', 'York', 'NY', 'Donald', 'Trump', 'today', 'announced', 'intent', 'nominate', 'Rex', 'Tillerson', 'Chairman', 'CEO', 'ExxonMobil', 'serve', 'Secretary', 'United', 'States', 'Department', 'State', 'Among', 'accomplished', 'business', 'leaders', 'international', 'dealmakers', 'world', 'Tillerson', 'spent', 'career', 'protecting', 'jobs', 'employees', 'number', 'Guiding', 'operations', 'around', 'world', 'include', 'offices', 'Tillerson', 'knows', 'manage', 'global', 'organization', 'navigate', 'complex', 'architecture', 'world', 'affairs', 'diverse', 'foreign', 'leaders', 'As', 'Secretary', 'State', 'forceful', 'advocate', 'America', 'vital', 'national', 'interests', 'help', 'reverse', 'years', 'misguided', 'foreign', 'policies', 'actions', 'weakened', 'America', 'security', 'standing', 'world', 'The', 'American', 'people', 'leader', 'working', 'behalf', 'enhancing', 'prospects', 'peace', 'prosperity', 'among', 'nations', 'Rex', 'Tillerson', 'career', 'embodiment', 'American', 'dream', 'Through', 'hard', 'work', 'dedication', 'smart', 'deal', 'making', 'Rex', 'rose', 'ranks', 'become', 'CEO', 'ExxonMobil', 'world', 'largest', 'respected', 'companies', 'said', 'Donald', 'Trump', 'His', 'tenacity', 'broad', 'experience', 'deep', 'understanding', 'geopolitics', 'make', 'excellent', 'choice', 'Secretary', 'State', 'He', 'promote', 'regional', 'stability', 'focus', 'core', 'national', 'security', 'interests', 'United', 'States', 'Rex', 'knows', 'manage', 'global', 'enterprise', 'crucial', 'running', 'successful', 'State', 'Department', 'relationships', 'leaders', 'world', 'second', 'none', 'think', 'prepared', 'dedicated', 'serve', 'Secretary', 'State', 'critical', 'time', 'history', 'honored', 'Trump', 'nomination', 'share', 'vision', 'restoring', 'credibility', 'United', 'States', 'foreign', 'relations', 'advancing', 'country', 'national', 'security', 'said', 'Tillerson', 'We', 'must', 'focus', 'strengthening', 'alliances', 'pursuing', 'shared', 'national', 'interests', 'enhancing', 'strength', 'security', 'sovereignty', 'United', 'States', 'Rex', 'Tillerson', 'native', 'Texan', 'earned', 'Bachelor', 'Science', 'degree', 'civil', 'engineering', 'University', 'Texas', 'Austin', 'He', 'began', 'career', 'Exxon', 'Company', 'production', 'engineer', 'After', 'years', 'hard', 'work', 'dedication', 'company', 'Rex', 'became', 'general', 'manager', 'Exxon', 'Company', 'central', 'production', 'division', 'responsible', 'oil', 'gas', 'production', 'operations', 'throughout', 'large', 'portion', 'Texas', 'Oklahoma', 'Arkansas', 'Kansas', 'In', 'Tillerson', 'named', 'production', 'advisor', 'Exxon', 'Corporation', 'years', 'named', 'president', 'Exxon', 'Yemen', 'Esso', 'Exploration', 'Production', 'Khorat', 'January', 'promoted', 'vice', 'president', 'Exxon', 'Ventures', 'CIS', 'president', 'Exxon', 'Neftegas', 'Limited', 'In', 'roles', 'responsible', 'Exxon', 'holdings', 'Russia', 'Caspian', 'Sea', 'Sakhalin', 'consortium', 'operations', 'Sakhalin', 'Island', 'Russia', 'In', 'December', 'became', 'executive', 'vice', 'president', 'Exxon', 'Mobil', 'Development', 'Company', 'Tillerson', 'named', 'senior', 'vice', 'president', 'Exxon', 'Mobil', 'Corporation', 'August', 'elected', 'president', 'corporation', 'member', 'board', 'directors', 'March', 'years', 'elected', 'Tillerson', 'named', 'chairman', 'CEO', 'board', 'January', 'Tillerson', 'stalwart', 'professional', 'life', 'community', 'He', 'member', 'Society', 'Petroleum', 'Engineers', 'trustee', 'Center', 'Strategic', 'International', 'Studies', 'He', 'vice', 'chairman', 'Ford', 'Theatre', 'Society', 'recipient', 'Lincoln', 'Medal', 'immediate', 'past', 'national', 'president', 'Boy', 'Scouts', 'America', 'Distinguished', 'Eagle', 'Scout', 'former', 'director', 'United', 'Negro', 'College', 'Fund', 'He', 'recognized', 'distinguished', 'alumnus', 'University', 'Texas', 'Austin', 'elected', 'National', 'Academy', 'Engineering']"
153080620724_10158286816540725,The final Wisconsin vote is in and guess what - we just picked up additional votes. The Dems and Green Party can now rest. Scam!,,status,,2016-12-12 20:41:07,210604,9370,13221,180192,12137,318,17663,54,240,122382.5,561.0,"['The', 'final', 'Wisconsin', 'vote', 'guess', 'picked', 'additional', 'votes', 'The', 'Dems', 'Green', 'Party', 'rest', 'Scam']"
153080620724_10158285208705725,General John Kelly to lead DHS with 'decades of military service' & 'deep commitment to fighting the threat of terrorism.' It is time to MAKE AMERICA SAFE AGAIN!,Trump names Gen. John Kelly to lead Homeland Security,link,http://nypost.com/2016/12/12/john-kelly-officially-named-homeland-security-secretary/,2016-12-12 14:32:44,92113,4711,6618,84280,7206,194,320,16,97,59467.0,218.0,"['General', 'John', 'Kelly', 'lead', 'DHS', 'military', 'service', 'commitment', 'fighting', 'threat', 'terrorism', 'It', 'time', 'MAKE', 'AMERICA', 'SAFE', 'AGAIN']"
153080620724_10158284316545725,"""Exclusive — 'First Day of Trump's Presidency': President-Elect Highlights Sacrifice of America's Armed Forces at Army-Navy Game.""",Exclusive: Army-Navy Game Appearance 'First Day of Trump's Presidency',link,http://www.breitbart.com/big-government/2016/12/11/exclusive-first-day-trumps-presidency-president-elect-highlights-americas-armed-forces-army-navy-game/,2016-12-12 10:34:22,33246,2056,1477,30014,2967,60,135,7,63,20249.5,136.5,"['Exclusive', 'Day', 'Trump', 'Presidency', 'Highlights', 'Sacrifice', 'America', 'Armed', 'Forces', 'Game']"
153080620724_10158283891735725,The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,,status,,2016-12-12 09:28:28,72890,5564,3928,67586,4420,263,455,30,136,44368.0,317.0,"['The', 'program', 'cost', 'control', 'Billions', 'dollars', 'saved', 'military', 'purchases', 'January']"
153080620724_10158281524825725,We're going to start saying 'Merry Christmas' again! - DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158281524825725/?type=3,2016-12-11 21:33:45,379991,21360,63018,330631,44994,424,3408,85,449,305260.5,1025.5,"['We', 'going', 'start', 'saying', 'Christmas', 'DJT']"
153080620724_10158280752255725,Larry Kudlow: Trump to End Obama's 'War Against Business',Larry Kudlow: Trump to End Obama's 'War Against Business',link,http://www.newsmax.com/t/finance/article/763353?section=StreetTalk&keywords=donald-trump-white-house-war-business&year=2016&month=12&date=11&id=763353&aliaspath=%2FFinance%2FArticle%2FFinance-ArticleTemplate&oref=t.co,2016-12-11 18:47:28,29980,2018,1764,27584,2014,72,226,10,74,18524.0,163.0,"['Larry', 'Kudlow', 'Trump', 'End', 'Obama', 'Against', 'Business']"
153080620724_10158278640465725,Fox Sunday's Chris Wallace joined me on my trip from NYC to Baltimore for yesterdays Army - Navy game.,TRIP TO ARMY vs. NAVY GAME,video,https://www.facebook.com/DonaldTrump/videos/10158278640465725/,2016-12-11 13:07:38,54473,3893,8428,48972,4920,345,107,16,113,42393.0,250.0,"['Fox', 'Sunday', 'Chris', 'Wallace', 'joined', 'trip', 'NYC', 'Baltimore', 'yesterdays', 'Army', 'Navy', 'game']"
153080620724_10158277038080725,"I love our Armed Forces - had an incredible day yesterday meeting countless heroes & great Americans. It was an afternoon that I will never forget, with so much spirit! #USA","'Total respect!' Troops show their love for Trump at Army-Navy game; check out the video, photos",link,http://www.bizpacreview.com/2016/12/11/total-respect-troops-show-love-trump-army-navy-game-check-video-photos-422526,2016-12-11 07:47:40,296088,7795,23224,266906,27620,537,785,42,198,196446.0,459.0,"['love', 'Armed', 'Forces', 'incredible', 'day', 'yesterday', 'meeting', 'countless', 'heroes', 'great', 'Americans', 'It', 'afternoon', 'forget', 'much', 'spirit', 'USA']"
153080620724_10158274340005725,Upon my arrival to the ARMY vs. NAVY game today - I met some of our American heroes.,,video,https://www.facebook.com/DonaldTrump/videos/10158274340005725/,2016-12-10 20:15:04,190816,6514,20655,171847,17740,748,260,32,189,135394.0,426.0,"['Upon', 'arrival', 'ARMY', 'NAVY', 'game', 'today', 'met', 'American', 'heroes']"
153080620724_10158273745495725,‪ARMY vs. NAVY ---- USA🇺🇸,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158273745495725/?type=3,2016-12-10 18:16:43,132693,3102,4750,123521,8311,210,502,17,132,77406.5,289.5,['NAVY']
153080620724_10158273740415725,ARMY vs. NAVY ---- USA🇺🇸,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158273740415725/?type=3,2016-12-10 18:16:02,161729,3295,8220,150378,10301,251,597,29,173,98071.0,389.5,"['ARMY', 'NAVY']"
153080620724_10158273321140725,USA🇺🇸,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158273321140725/?type=3,2016-12-10 17:23:00,170010,3465,8400,155996,12919,271,635,35,154,103788.0,360.5,[]
153080620724_10158272568230725,LETS MAKE AMERICA GREAT AGAIN!,,video,https://www.facebook.com/DonaldTrump/videos/10158272568230725/,2016-12-10 15:30:07,85707,5044,9591,76523,8298,113,479,47,247,61059.0,564.5,"['LETS', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158272072330725,"We are only just beginning. I look forward to serving you, as President of the United States. Thank you. -DJT 

'Consumer confidence surges on promise of Trump policies'",Consumer confidence surges on promise of Trump policies,link,http://www.washingtonexaminer.com/consumer-confidence-surges-on-promise-of-trump-policies/article/2609272,2016-12-10 13:23:51,55278,2946,3154,49996,4778,92,290,21,101,34599.0,233.5,"['We', 'beginning', 'look', 'forward', 'serving', 'President', 'United', 'States', 'Thank', 'confidence', 'surges', 'promise', 'Trump', 'policies']"
153080620724_10158270907050725,"A very interesting read. Unfortunately, so much is true.",Pentagon buries evidence of $125 billion in bureaucratic waste,link,https://www.washingtonpost.com/investigations/pentagon-buries-evidence-of-125-billion-in-bureaucratic-waste/2016/12/05/e0668c76-9af6-11e6-a0ed-ab0774c1eaa5_story.html?utm_term=.7765826ffbc7,2016-12-10 09:19:50,70140,6392,12309,49984,532,6192,340,1135,11957,50179.5,25616.5,"['interesting', 'read', 'much', 'true']"
153080620724_10158268824400725,"‪Thank you Michigan. We are going to bring back your jobs & together, we will MAKE AMERICA GREAT AGAIN!‬
‪#ICYMI, watch tonight's THANK YOU rally here: http://bit.ly/2guG3krMICHIGAN‬",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158268824400725/?type=3,2016-12-09 22:33:49,51177,3270,2569,45903,4603,392,158,16,105,31800.0,234.0,"['Michigan', 'We', 'going', 'bring', 'jobs', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'ICYMI', 'watch', 'tonight', 'THANK', 'YOU', 'rally', 'http']"
153080620724_10158267835290725,"Join me LIVE in Grand Rapids, Michigan!",,video,https://www.facebook.com/DonaldTrump/videos/10158267835290725/,2016-12-09 19:37:25,69838,61684,11966,46442,19810,527,1267,261,1531,61507.0,3453.5,"['Join', 'LIVE', 'Grand', 'Rapids', 'Michigan']"
153080620724_10158267358980725,‪Thank you Louisiana! Get out & vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behalf of the people.‬,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158267358980725/?type=3,2016-12-09 17:14:02,25685,1528,1086,23234,2190,66,110,11,74,15502.0,164.5,"['Louisiana', 'Get', 'vote', 'John', 'Kennedy', 'tomorrow', 'Electing', 'Kennedy', 'help', 'enact', 'agenda', 'behalf']"
153080620724_10158266355460725,"Join me live in Louisiana! Tomorrow, we need you to go to the polls & send John Kennedy to the U.S. Senate.",,video,https://www.facebook.com/DonaldTrump/videos/10158266355460725/,2016-12-09 13:24:21,75299,63525,9886,54094,17654,586,1372,275,1318,60116.0,3048.5,"['Join', 'live', 'Louisiana', 'Tomorrow', 'need', 'go', 'polls', 'send', 'John', 'Kennedy', 'Senate']"
153080620724_10158265827395725,Trump: 'Safety and Security' of Americans Comes First,Trump: 'Safety and Security' of Americans Comes First,link,http://www.lifezette.com/polizette/trump-safety-security-americans-comes-first/,2016-12-09 11:31:34,39640,2410,2026,35778,3569,57,171,7,58,24554.0,126.5,"['Trump', 'Security', 'Americans', 'Comes', 'First']"
153080620724_10158265868550725,"I am departing for Baton Rouge, Louisiana now. It is truly an exciting time to be alive. The script is not yet written.  We do not know what the page will read tomorrow - but, for the first time in a long time, what we do know is that the pages will be authored by each of you. You, the American people, will be in charge. Your voice, your desires, your hopes and aspirations, will never again fall on deaf ears – you will be the captains of your destiny once more!",,status,,2016-12-09 11:11:46,214307,12544,19791,190001,22737,402,950,45,172,147826.0,411.5,"['departing', 'Baton', 'Rouge', 'Louisiana', 'It', 'exciting', 'time', 'alive', 'The', 'script', 'written', 'We', 'know', 'page', 'read', 'tomorrow', 'first', 'time', 'long', 'time', 'know', 'pages', 'authored', 'You', 'American', 'people', 'charge', 'Your', 'voice', 'desires', 'hopes', 'aspirations', 'fall', 'deaf', 'ears', 'captains', 'destiny']"
153080620724_10158265459065725,'Donald Trump and the art of getting it done',Donald Trump and the art of getting it done,link,http://m.washingtontimes.com/news/2016/dec/7/donald-trump-and-the-art-of-getting-it-done/,2016-12-09 09:49:32,58114,3087,3955,52643,4443,114,798,19,97,36811.0,222.5,"['Trump', 'art', 'getting', 'done']"
153080620724_10158257467380725,"DES MOINES, IOWA • 12/8/2016:

""We will build a great wall, and we will put an end to illegal immigration – and stop the drugs from pouring into our country.

During this campaign, I had a chance to meet the incredible family of Sarah Root, an Iowa native killed at the age of 21 by an illegal immigrant who was released from custody two separate times.

A Trump Administration will stop the violence that is spilling across our border, and we will fight to protect every last American life.""

Donald J. Trump
President-Elect",,status,,2016-12-09 00:07:56,51763,3901,3109,46419,4718,117,303,75,131,32708.0,374.5,"['DES', 'MOINES', 'IOWA', 'We', 'build', 'great', 'wall', 'put', 'end', 'illegal', 'immigration', 'stop', 'drugs', 'pouring', 'country', 'During', 'campaign', 'chance', 'meet', 'incredible', 'family', 'Sarah', 'Root', 'Iowa', 'native', 'killed', 'age', 'illegal', 'immigrant', 'released', 'custody', 'separate', 'times', 'Trump', 'Administration', 'stop', 'violence', 'spilling', 'across', 'border', 'fight', 'protect', 'every', 'last', 'American', 'life', 'Donald', 'Trump']"
153080620724_10158255117300725,"Join me LIVE in Des Moines, Iowa!",,video,https://www.facebook.com/DonaldTrump/videos/10158255117300725/,2016-12-08 20:15:38,127463,88602,16240,88145,34042,819,1862,403,2192,103293.5,4988.5,"['Join', 'LIVE', 'Des', 'Moines', 'Iowa']"
153080620724_10158255355305725,"Just arrived in Des Moines, Iowa! It was one month ago today that America said it's time to MAKE AMERICA GREAT AGAIN!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158255355305725/?type=3,2016-12-08 19:48:50,56894,2293,2960,51047,5290,112,306,24,115,35365.5,266.0,"['arrived', 'Des', 'Moines', 'Iowa', 'It', 'month', 'today', 'America', 'said', 'time', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158253597590725,‪Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.‬,,status,,2016-12-08 16:16:38,109136,2658,3186,89750,3248,127,75,15863,73,53029.0,23940.5,"['lost', 'great', 'pioneer', 'air', 'space', 'John', 'Glenn', 'He', 'hero', 'inspired', 'generations', 'future', 'explorers', 'He']"
153080620724_10158252492620725,"America will truly be the greatest place in the world to INVEST, HIRE, GROW & to create NEW JOBS, NEW TECHNOLOGIES & ENTIRE NEW INDUSTRIES.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158252492620725/?type=3,2016-12-08 13:34:37,65445,3903,5112,59284,5546,151,368,11,85,43007.0,186.5,"['America', 'greatest', 'place', 'world', 'INVEST', 'HIRE', 'GROW', 'create', 'NEW', 'JOBS', 'NEW', 'TECHNOLOGIES', 'ENTIRE', 'NEW', 'INDUSTRIES']"
153080620724_10158252134150725,'Trump EPA Pick Puts Target on Job-Killing Regulations',Trump EPA Pick Puts Target on Job-Killing Regulations,link,http://www.lifezette.com/polizette/trumps-epa-pick-set-dismantle-job-killing-regulations/,2016-12-08 12:42:02,33427,2256,1924,30272,2587,98,279,40,151,20707.0,362.0,"['EPA', 'Pick', 'Puts', 'Target', 'Regulations']"
153080620724_10158251417335725,"Together, we are going to WIN and MAKE AMERICA GREAT AGAIN!",Daniel Scavino Jr.,video,https://www.facebook.com/DanScavino/videos/1822593227956405/,2016-12-08 10:41:21,30009,2224,2,26540,2954,348,103,14,50,16575.0,121.0,"['going', 'WIN', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158250118600725,"President-Elect Donald J. Trump Intends to Nominate Oklahoma Attorney General Scott Pruitt to Serve as the Administrator of the Environmental Protection Agency

(New York, NY) – President-elect Donald J. Trump today announced his intent to nominate Oklahoma Attorney General Scott Pruitt to serve as the Administrator of the Environmental Protection Agency, a cabinet-level position. An expert in Constitutional law and one of the country's top attorneys general, Pruitt brings a deep understanding of the impact of regulations on both the environment and the economy making him an excellent choice to lead the Environmental Protection Agency.
 
""For too long, the Environmental Protection Agency has spent taxpayer dollars on an out-of-control anti-energy agenda that has destroyed millions of jobs, while also undermining our incredible farmers and many other businesses and industries at every turn. As my EPA Administrator, Scott Pruitt, the highly respected Attorney General from the state of Oklahoma, will reverse this trend and restore the EPA's essential mission of keeping our air and our water clean and safe,"" said President-elect Donald Trump. ""My administration strongly believes in environmental protection, and Scott Pruitt will be a powerful advocate for that mission while promoting jobs, safety and opportunity.""
 
""I am deeply grateful and honored to serve as President-elect Trump's EPA Administrator,"" said Mr. Pruitt. ""The American people are tired of seeing billions of dollars drained from our economy due to unnecessary EPA regulations, and I intend to run this agency in a way that fosters both responsible protection of the environment and freedom for American businesses.""
 
Mr. Pruitt will be deeply involved in the implementation of President-elect Trump's energy plan, which will move America toward energy independence, create millions of new jobs and protect clean air and water.
 
Mr. Pruitt will ensure that we conserve our natural habitats, reserves and resources, while unleashing an energy revolution that will bring vast new wealth to our country. Mr. Pruitt agrees with President-elect Trump that we must rescind all job-destroying executive actions and eliminate all barriers to responsible energy production. This will create at least a half million jobs each year and produce $30 billion in higher wages.
 
Mr. Pruitt has been a national leader against the EPA's job-killing war on coal. As Oklahoma's Attorney General, Pruitt established the state's first ""federalism unit"" to combat unwarranted regulation and overreach by the federal government. Pruitt agrees with President-elect Trump that states should have the sovereignty to make many regulatory decisions for their own markets.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158250118600725/?type=3,2016-12-08 06:18:37,35608,2831,2281,32550,2376,87,219,55,321,22159.5,724.5,"['Donald', 'Trump', 'Intends', 'Nominate', 'Oklahoma', 'Attorney', 'General', 'Scott', 'Pruitt', 'Serve', 'Administrator', 'Environmental', 'Protection', 'Agency', 'New', 'York', 'NY', 'Donald', 'Trump', 'today', 'announced', 'intent', 'nominate', 'Oklahoma', 'Attorney', 'General', 'Scott', 'Pruitt', 'serve', 'Administrator', 'Environmental', 'Protection', 'Agency', 'position', 'An', 'expert', 'Constitutional', 'law', 'country', 'top', 'attorneys', 'general', 'Pruitt', 'brings', 'deep', 'understanding', 'impact', 'regulations', 'environment', 'economy', 'making', 'excellent', 'choice', 'lead', 'Environmental', 'Protection', 'Agency', 'For', 'Environmental', 'Protection', 'Agency', 'spent', 'taxpayer', 'dollars', 'agenda', 'destroyed', 'millions', 'jobs', 'undermining', 'incredible', 'farmers', 'many', 'businesses', 'industries', 'every', 'turn', 'As', 'EPA', 'Administrator', 'Scott', 'Pruitt', 'respected', 'Attorney', 'General', 'state', 'Oklahoma', 'reverse', 'trend', 'restore', 'EPA', 'essential', 'mission', 'keeping', 'air', 'water', 'clean', 'safe', 'said', 'Donald', 'Trump', 'My', 'administration', 'believes', 'environmental', 'protection', 'Scott', 'Pruitt', 'powerful', 'advocate', 'mission', 'promoting', 'jobs', 'safety', 'opportunity', 'grateful', 'honored', 'serve', 'Trump', 'EPA', 'Administrator', 'said', 'Pruitt', 'The', 'American', 'people', 'tired', 'seeing', 'billions', 'dollars', 'drained', 'economy', 'due', 'unnecessary', 'EPA', 'regulations', 'intend', 'run', 'agency', 'way', 'fosters', 'responsible', 'protection', 'environment', 'freedom', 'American', 'businesses', 'Pruitt', 'involved', 'implementation', 'Trump', 'energy', 'plan', 'move', 'America', 'toward', 'energy', 'independence', 'create', 'millions', 'new', 'jobs', 'protect', 'clean', 'air', 'water', 'Pruitt', 'ensure', 'conserve', 'natural', 'habitats', 'reserves', 'resources', 'unleashing', 'energy', 'revolution', 'bring', 'vast', 'new', 'wealth', 'country', 'Pruitt', 'agrees', 'Trump', 'must', 'rescind', 'executive', 'actions', 'eliminate', 'barriers', 'responsible', 'energy', 'production', 'This', 'create', 'least', 'half', 'jobs', 'year', 'produce', 'higher', 'wages', 'Pruitt', 'national', 'leader', 'EPA', 'war', 'coal', 'As', 'Oklahoma', 'Attorney', 'General', 'Pruitt', 'established', 'state', 'federalism', 'unit', 'combat', 'unwarranted', 'regulation', 'overreach', 'federal', 'government', 'Pruitt', 'agrees', 'Trump', 'states', 'sovereignty', 'make', 'many', 'regulatory', 'decisions', 'markets']"
153080620724_10158247225655725,"Great story on your next Vice President of the United States -- Vice President-Elect Mike Pence. 

'I Accidentally Ran Into VP-Elect Mike Pence At The WWII Memorial. Here's Why He Kept His Visit A Secret'",I Accidentally Ran Into VP-Elect Mike Pence At The WWII Memorial. Here's Why He Kept His Visit A Secret,link,http://ijr.com/2016/12/751412-i-accidentally-ran-into-vp-elect-mike-pence-at-the-wwii-memorial-heres-why-he-kept-his-visit-a-secret/,2016-12-07 21:49:59,95462,4053,9760,83994,10467,738,159,26,78,67842.0,195.0,"['Great', 'story', 'next', 'Vice', 'President', 'United', 'States', 'Vice', 'Mike', 'Pence', 'Accidentally', 'Ran', 'Into', 'Mike', 'Pence', 'At', 'The', 'WWII', 'Memorial', 'Why', 'He', 'Kept', 'His', 'Visit', 'Secret']"
