status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message,pos_words,neg_words,neu_words
740322575985777_311087045710586,,UCI takes over HackUCI,event,https://www.facebook.com/events/311087045710586/,2014-04-24 00:30:12,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_768237013194333,"What does everyone think of HBO's new tv show, Silicon Valley?

Check out the first episode for free: http://www.youtube.com/watch?v=VvkmsI54ss4",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/768237013194333/?type=3,2014-04-23 13:30:00,14,2,0,14,0,0,0,0,0,7.0,0.0,"['what', 'everyone', 'think', 'hbo', 'new', 'show', 'silicon', 'valley', 'check', 'episode', 'free', 'http']",1,0,11
740322575985777_614007308693044,,UCSD goes to HackUCI,event,https://www.facebook.com/events/614007308693044/,2014-04-22 00:26:12,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_386704531469230,,UCLA goes to HackUCI,event,https://www.facebook.com/events/386704531469230/,2014-04-22 00:22:59,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_765911743426860,"Anteaters, want to get ready for HackUCI? WICS is hosting a series of beginner friendly workshops.

Learn how to make your own version of Flappy Bird!

Come to WICS Project Meetings every Monday starting April 21st, 2014 at 6:30 PM in DBH 5011. WICS is hosting a 5-week tutorial session for anyone interested! Don't miss out on our first meeting; we will be forming groups for attendees.

https://www.facebook.com/events/1570151049877345",WICS Week 4: Python Projects - Launch,event,https://www.facebook.com/events/1570151049877345/,2014-04-20 19:00:01,2,0,0,2,0,0,0,0,0,1.0,0.0,"['anteaters', 'want', 'get', 'ready', 'hackuci', 'wics', 'hosting', 'series', 'beginner', 'friendly', 'workshops', 'learn', 'make', 'version', 'flappy', 'bird', 'come', 'wics', 'project', 'meetings', 'monday', 'starting', 'april', 'dbh', 'wics', 'hosting', 'tutorial', 'session', 'anyone', 'interested', 'miss', 'meeting', 'forming', 'groups', 'attendees', 'https']",2,1,33
740322575985777_765845066766861,"This week is dedicated to the women in Computer Science. After all, we wouldn't be where we are now without Grace Hopper.

Check out our friends at Wonder Women Hacks:
Wonder Women Hacks is a two day hackathon for visionary women, teens and men who are passionate about the ever changing needs of women across the planet. It will be held with the California Women's Conference at the Long Beach Convention Center (Long Beach, California) on May 19th and 20th.

You can be there in person or participate virtually. 

Participation is free and all who are interested in building solutions geared towards women are welcome to join.

It'll be happening right before HackUCI. Week 8 is #HACKWEEK in Orange County.",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/765845066766861/?type=3,2014-04-18 17:47:08,12,1,0,12,0,0,0,0,0,6.0,0.0,"['week', 'dedicated', 'women', 'computer', 'science', 'after', 'would', 'without', 'grace', 'hopper', 'check', 'friends', 'wonder', 'women', 'hacks', 'wonder', 'women', 'hacks', 'day', 'hackathon', 'visionary', 'women', 'teens', 'men', 'passionate', 'changing', 'needs', 'women', 'across', 'planet', 'held', 'california', 'women', 'conference', 'long', 'beach', 'convention', 'center', 'long', 'beach', 'california', 'may', 'you', 'person', 'participate', 'participation', 'free', 'interested', 'building', 'solutions', 'geared', 'towards', 'women', 'welcome', 'join', 'happening', 'right', 'hackuci', 'week', 'hackweek', 'orange', 'county']",9,2,51
740322575985777_765080460176655,"Check out this video from our friends at ShePlusPlus https://www.youtube.com/watch?v=YzsKbNa051I

""Through movies like The Social Network and The Internship, mainstream media has created a misleading image of the individuals who make up the tech industry--a bunch of hoodie-clad guys, typing obsessively at their laptops at 3 a.m., fueled by caffeine and junk food. Even this past week, the trailer for HBO's new comedy TV series ""Silicon Valley"" featured no women, and a plethora of stereotypical male programmers.

At she++, we're trying to change that. We want to introduce you to the women in technology--the software engineers, designers, and program managers--hacking cool things all across the tech spectrum. There are countless women making an impact on the world through their contributions to technology. And regardless of whether you're not sure if CS is for you, you're one of few women in your CS classes, or you're joining a company as their first female engineering hire, many of these women have been in the same position. With this in mind, the she++ Video Library team has set out to interview these women and feature their inspirational words of wisdom as part of the she++ Video Library, which launched today.""",she++ Video Library Teaser,video,https://www.youtube.com/watch?v=YzsKbNa051I,2014-04-17 13:30:00,6,0,0,6,0,0,0,0,0,3.0,0.0,"['check', 'video', 'friends', 'sheplusplus', 'https', 'through', 'movies', 'like', 'social', 'network', 'internship', 'mainstream', 'media', 'created', 'misleading', 'image', 'individuals', 'make', 'tech', 'industry', 'bunch', 'guys', 'typing', 'laptops', 'fueled', 'caffeine', 'junk', 'food', 'past', 'week', 'trailer', 'hbo', 'new', 'comedy', 'series', 'silicon', 'valley', 'featured', 'women', 'plethora', 'stereotypical', 'male', 'programmers', 'trying', 'change', 'want', 'introduce', 'women', 'technology', 'software', 'engineers', 'designers', 'program', 'managers', 'hacking', 'cool', 'things', 'across', 'tech', 'spectrum', 'there', 'countless', 'women', 'making', 'impact', 'world', 'contributions', 'technology', 'and', 'regardless', 'whether', 'sure', 'women', 'classes', 'joining', 'company', 'female', 'engineering', 'hire', 'many', 'women', 'position', 'with', 'mind', 'video', 'library', 'team', 'set', 'interview', 'women', 'feature', 'inspirational', 'words', 'wisdom', 'part', 'video', 'library', 'launched', 'today']",4,3,92
740322575985777_763883453629689,"""There's a wave of companies saying, 'All we're doing is hackathons; that's the only thing that we care about right now because those are the students we know are going to make an immediate impact,'"" says Mooradian.

It's estimated that about 20,000 students will have attended 45 hackathons by the end of this spring.

Will YOU be at hackUCI?

Sign up and tell all your friends about it!

Work at a start up or are interested in sponsoring us? Drop us a line!",Hackathons Are the New Career Fairs,link,http://mashable.com/2014/04/12/hackerhub-hackathon/?utm_cid=mash-com-fb-main-link,2014-04-15 01:33:30,8,0,3,8,0,0,0,0,0,8.5,0.0,"['there', 'wave', 'companies', 'saying', 'hackathons', 'thing', 'care', 'right', 'students', 'know', 'going', 'make', 'immediate', 'impact', 'says', 'mooradian', 'estimated', 'students', 'attended', 'hackathons', 'end', 'spring', 'will', 'you', 'hackuci', 'sign', 'tell', 'friends', 'work', 'interested', 'sponsoring', 'drop', 'line']",2,0,31
740322575985777_761037503914284,"""Everyone wants to throw a hackathon. Probably because they're basically big parties. 93% of the reason I attend hackathons is simply for the fun of it. All your friends are there, food and caffeine are paid for, you get a (usually) free mini-vacation, and most importantly, everyone there is doing what you love – making stuff. And everyone wants to team up and collaborate on that simple concept.""

https://developer.leapmotion.com/blog/the-collegiate-hackathon-community-every-computer-science-students-dream-come-true",The Collegiate Hackathon Community: Every Computer Science Student's Dream-Come-True | Leap...,link,https://developer.leapmotion.com/blog/the-collegiate-hackathon-community-every-computer-science-students-dream-come-true/?utm_source=Leap+Motion+Developer+Newsletter&utm_campaign=00f222e25e-Developer_Newsletter_58&utm_medium=email&utm_term=0_d7eaf93515-00f222e25e-59658329,2014-04-10 13:30:00,4,1,0,4,0,0,0,0,0,2.0,0.0,"['everyone', 'wants', 'throw', 'hackathon', 'probably', 'big', 'parties', 'reason', 'attend', 'hackathons', 'fun', 'friends', 'food', 'caffeine', 'paid', 'get', 'free', 'everyone', 'love', 'making', 'stuff', 'and', 'everyone', 'wants', 'team', 'collaborate', 'simple', 'concept', 'https']",3,0,26
740322575985777_760189213999113,Tag the people you know who should go to  HackUCI!,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/760189213999113/?type=3,2014-04-08 13:30:07,34,5,3,34,0,0,0,0,0,21.5,0.0,"['tag', 'people', 'know', 'hackuci']",0,0,4
740322575985777_758987720785929,"Congratulations to our fellow Anteater hackers who took 1st place, 2nd place and honorable mentions at today's Facebook SoCal Regional hackathon!!! #Eatersallin #hackUCI #Hackathon #sweep",,status,,2014-04-05 18:59:59,32,1,2,32,0,0,0,0,0,19.0,0.0,"['congratulations', 'fellow', 'anteater', 'hackers', 'took', 'place', 'place', 'honorable', 'mentions', 'today', 'facebook', 'socal', 'regional', 'hackathon', 'eatersallin', 'hackuci', 'hackathon', 'sweep']",2,0,16
740322575985777_758087637542604,"""Don't just buy a new video game, make one.
Don't just download the latest app, help design it.
Don't just play on your phone, program it."" - Barack Obama

President Obama is coming to UCI's 2014 Commencement Ceremony. Can we get him to come to HackUCI 3 weeks prior?

https://www.youtube.com/watch?v=6XvmhE1J9PY",President Obama asks America to learn computer science,video,https://www.youtube.com/watch?v=6XvmhE1J9PY,2014-04-04 13:30:00,16,0,3,16,0,0,0,0,0,12.5,0.0,"['buy', 'new', 'video', 'game', 'make', 'download', 'latest', 'app', 'help', 'design', 'play', 'phone', 'program', 'barack', 'obama', 'president', 'obama', 'coming', 'uci', 'commencement', 'ceremony', 'can', 'get', 'come', 'hackuci', 'weeks', 'https']",0,0,27
740322575985777_757642257587142,"""Our policy is literally to hire as many talented engineers as we can find. The whole limit in the system is that there just aren't enough people who are trained and have these skills today."" - Mark Zuckerberg, CEO of Facebook",What Most Schools Don't Teach,video,https://www.youtube.com/watch?v=nKIu9yen5nc,2014-04-03 12:00:01,4,0,0,4,0,0,0,0,0,2.0,0.0,"['our', 'policy', 'hire', 'many', 'talented', 'engineers', 'find', 'whole', 'limit', 'system', 'enough', 'people', 'trained', 'skills', 'today', 'mark', 'zuckerberg', 'ceo', 'facebook']",2,1,16
740322575985777_10152396678589369,Our friends at OCHackerz made it on the OC Register. #OChacking,OCHackerz » OC Hackerz OpenHack EarthMake arLCD Hackathon,link,http://bit.ly/1nX1BF7,2014-04-01 12:15:36,2,1,0,2,0,0,0,0,0,1.0,0.0,"['our', 'friends', 'ochackerz', 'made', 'register', 'ochacking']",0,0,6
740322575985777_10152395490079369,"Want to learn the basics of building a website? This event is perfect for beginners!

Get ready for the Facebook SoCal hackathon and HackUCI with this workshop hosted by Facebook!

This Thursday 7:30-9:30pm DBH 6011.

Feel free to come by for one or both sections of the workshop. We'll have some of our Facebook engineers on hand to help answer all of your questions and set you up for success. Bring your computer & your teammates - these will be interactive sessions and Gina's pizza will be served! 

7.30pm-8.30pm
Workshop 1: Building a Website: In this session we'll go over the basics of building a website: html, javascript, php, apache, & more.

8.30pm-9.30pm
Workshop 2: Building on the Facebook Platform: In this session we'll go over how to build on the Facebook platform & teach you how to build social.

https://www.facebook.com/events/752151744825191/",Facebook SoCal Regional Hackathon,event,https://www.facebook.com/events/752151744825191/,2014-03-31 21:10:53,4,0,0,4,0,0,0,0,0,2.0,0.0,"['want', 'learn', 'basics', 'building', 'website', 'event', 'perfect', 'beginners', 'get', 'ready', 'facebook', 'socal', 'hackathon', 'hackuci', 'workshop', 'hosted', 'facebook', 'thursday', 'dbh', 'feel', 'free', 'come', 'sections', 'workshop', 'facebook', 'engineers', 'hand', 'help', 'answer', 'questions', 'set', 'success', 'bring', 'computer', 'teammates', 'interactive', 'sessions', 'gina', 'pizza', 'served', 'workshop', 'building', 'website', 'session', 'basics', 'building', 'website', 'html', 'javascript', 'php', 'apache', 'workshop', 'building', 'facebook', 'platform', 'session', 'build', 'facebook', 'platform', 'teach', 'build', 'social', 'https']",4,0,59
740322575985777_685663678142613,"""I've met hundreds of students who went to their first hackathon having never built something before. These are now some of the best hackers that I know. At a hackathon, you will meet hackers before they even know what they're capable of, and you'll have the opportunity to help them grow."" -Dave Fontenot

Shout out to our friend Dave - someone who also learned to build something by going to his first hackathon! (Pssttt.. he's a hackathon legend now)

Hope everyone had/has a great spring break. Remember to sign up for #hackUCI and tell all your friends to sign up and go build the future with you!
",Hackathons are taking the world by storm.,link,https://medium.com/hackathons-anonymous/7b0d844aa650,2014-03-31 13:44:38,22,2,2,22,0,0,0,0,0,14.0,0.0,"['met', 'hundreds', 'students', 'went', 'first', 'hackathon', 'built', 'something', 'best', 'hackers', 'know', 'hackathon', 'meet', 'hackers', 'know', 'capable', 'opportunity', 'help', 'grow', 'fontenot', 'shout', 'friend', 'dave', 'someone', 'learned', 'build', 'something', 'going', 'first', 'hackathon', 'hackathon', 'legend', 'hope', 'everyone', 'great', 'spring', 'break', 'remember', 'sign', 'hackuci', 'tell', 'friends', 'sign', 'build', 'future']",3,1,41
740322575985777_10152354650974369,Learn to code. Build the future. Rule the world. https://twitter.com/HackUCI/status/444526166636908544,Twitter / HackUCI: Calling all @UCIbrenICS and ...,link,https://twitter.com/HackUCI/status/444526166636908544,2014-03-14 12:34:23,6,0,0,6,0,0,0,0,0,3.0,0.0,"['learn', 'code', 'build', 'future', 'rule', 'world', 'https']",0,0,7
740322575985777_747553575262677,"#tbt One of the first visions for HackUCI

Be sure to join us memorial day weekend and show us the first iteration artwork and design you produce. 

Whether its your hundredth app or your first, what matters is making it.

#starthacking",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/747553575262677/?type=3,2014-03-13 11:58:31,5,0,0,5,0,0,0,0,0,2.5,0.0,"['tbt', 'first', 'visions', 'hackuci', 'sure', 'join', 'memorial', 'day', 'weekend', 'show', 'first', 'iteration', 'artwork', 'design', 'produce', 'whether', 'hundredth', 'app', 'first', 'matters', 'making', 'starthacking']",0,0,22
740322575985777_746846685333366,Shout out to Rayn Lin Case for being our 300th like! :) #KeepHacking,,status,,2014-03-11 23:24:51,10,0,0,10,0,0,0,0,0,5.0,0.0,"['shout', 'rayn', 'lin', 'case', 'like', 'keephacking']",1,0,5
740322575985777_675953982446916,"SoCal is quickly becoming a hackathon powerhouse! Thanks to the writer for giving HackUCI, Hacktech and LAHacks the spotlight in this post! 
",Bringing YOU The Latest News One STEP(H) At A Time: The Latest Trend in Technology,link,http://miss-dashing.blogspot.com/2014/03/the-latest-trend-in-technology.html,2014-03-10 19:02:01,10,0,0,10,0,0,0,0,0,5.0,0.0,"['socal', 'becoming', 'hackathon', 'powerhouse', 'thanks', 'writer', 'giving', 'hackuci', 'hacktech', 'lahacks', 'spotlight', 'post']",0,0,12
740322575985777_745775382107163,"Anyone can learn how to code! The best place to start is a hackathon. Get all your questions answered from seasoned vets! It's all about ""learning by doing"" at hackathons. As the greats at Facebook always say:

""Move Fast And Break Things!""",,status,,2014-03-10 02:59:28,5,0,0,5,0,0,0,0,0,2.5,0.0,"['anyone', 'learn', 'code', 'best', 'place', 'start', 'hackathon', 'get', 'questions', 'answered', 'seasoned', 'vets', 'learning', 'hackathons', 'greats', 'facebook', 'say', 'move', 'fast', 'and', 'break', 'things']",3,1,18
740322575985777_675624955813152,"""Don't be afraid to build your first app. Go to a hackathon, dedicate a weekend or just go to a coffee shop. Once there, build something and if you're excited to build it, you'll work as hard and as fast as you can until it's done. ""

Let your first hack be a tutorial on how to make your first iOS app! Don't believe us? Read this post written by Dan Friedman!",How I Built My First iPhone App,link,https://medium.com/hackathons-anonymous/c46200973462,2014-03-10 02:35:01,17,0,1,17,0,0,0,0,0,10.0,0.0,"['afraid', 'build', 'first', 'app', 'hackathon', 'dedicate', 'weekend', 'coffee', 'shop', 'once', 'build', 'something', 'excited', 'build', 'work', 'let', 'first', 'hack', 'tutorial', 'make', 'first', 'ios', 'app', 'believe', 'read', 'post', 'written', 'dan', 'friedman']",2,2,25
740322575985777_745750862109615,,HackUCI's cover photo,photo,https://www.facebook.com/hackUCIrvine/photos/a.745750278776340.1073741827.740322575985777/745750862109615/?type=3,2014-03-10 00:57:07,7,1,1,7,0,0,0,0,0,5.0,0.0,[],0,0,0
740322575985777_745750232109678,,HackUCI's cover photo,photo,https://www.facebook.com/hackUCIrvine/photos/a.745750278776340.1073741827.740322575985777/745750232109678/?type=3,2014-03-10 00:54:05,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_675603612481953,"Registrations for #hackUCI are now OPEN! Check it out!

Memorial day weekend 2014. 750+ Hackers. 36 hours.

#DefendTheBREN
",hackUCI - Redefine Orange County,link,http://www.hackuci.com/,2014-03-10 00:53:11,0,0,0,0,0,0,0,0,0,0.0,0.0,"['registrations', 'hackuci', 'open', 'check', 'memorial', 'day', 'weekend', 'hackers', 'hours', 'defendthebren']",0,0,10
